age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
34,admin.,single,secondary,no,43,yes,no,unknown,28,sep,6,1,-1,0,unknown,no
69,admin.,married,secondary,no,813,no,no,telephone,28,sep,237,2,-1,0,unknown,no
38,services,married,secondary,no,2678,no,no,cellular,28,sep,282,2,187,1,success,yes
48,management,single,tertiary,no,334,yes,no,cellular,28,sep,600,2,92,12,success,yes
35,management,married,secondary,no,683,no,no,unknown,29,sep,13,1,-1,0,unknown,no
32,management,single,tertiary,no,414,no,no,unknown,29,sep,21,1,680,5,failure,no
31,management,married,unknown,no,385,no,no,cellular,29,sep,242,2,491,4,failure,no
48,management,divorced,tertiary,no,-130,yes,no,cellular,29,sep,110,2,61,9,failure,no
39,technician,married,tertiary,no,386,no,no,cellular,29,sep,201,2,-1,0,unknown,no
61,retired,married,secondary,no,11,no,no,cellular,29,sep,232,1,92,3,success,yes
67,retired,married,primary,no,4416,no,no,cellular,29,sep,245,3,-1,0,unknown,yes
28,management,single,tertiary,no,390,no,no,cellular,29,sep,845,1,232,4,success,yes
29,services,single,secondary,no,1934,no,no,cellular,29,sep,271,1,-1,0,unknown,yes
43,blue-collar,married,secondary,no,625,yes,no,unknown,30,sep,175,1,-1,0,unknown,no
27,management,single,tertiary,no,1377,no,no,unknown,30,sep,6,1,-1,0,unknown,no
34,technician,single,secondary,no,3311,no,no,cellular,1,oct,197,2,-1,0,unknown,no
60,admin.,married,secondary,no,4348,yes,no,cellular,1,oct,131,2,98,12,other,no
35,admin.,married,tertiary,no,318,yes,yes,cellular,1,oct,142,1,-1,0,unknown,no
37,blue-collar,married,unknown,no,444,no,no,cellular,1,oct,143,1,94,9,other,no
58,unemployed,married,tertiary,no,1333,no,no,cellular,1,oct,278,1,-1,0,unknown,no
42,technician,married,secondary,no,2152,no,no,cellular,1,oct,161,1,92,6,failure,no
54,blue-collar,single,secondary,no,1633,yes,no,unknown,4,oct,12,1,-1,0,unknown,no
31,technician,married,secondary,no,439,no,no,unknown,4,oct,5,1,-1,0,unknown,no
35,blue-collar,married,secondary,no,137,no,yes,unknown,4,oct,5,1,808,12,failure,no
21,technician,single,secondary,no,519,no,no,unknown,4,oct,5,1,-1,0,unknown,no
34,blue-collar,married,tertiary,no,20,no,no,unknown,4,oct,10,1,-1,0,unknown,no
21,student,single,secondary,no,57,no,no,unknown,4,oct,9,1,-1,0,unknown,no
49,management,married,tertiary,no,2037,no,no,unknown,5,oct,10,1,-1,0,unknown,no
30,services,single,tertiary,no,21,no,no,unknown,5,oct,4,1,-1,0,unknown,no
34,admin.,single,secondary,no,239,no,no,unknown,5,oct,6,1,-1,0,unknown,no
31,student,single,secondary,no,3511,no,no,cellular,6,oct,311,1,96,1,success,yes
71,retired,married,secondary,no,1696,no,no,cellular,6,oct,486,1,-1,0,unknown,yes
33,self-employed,married,tertiary,no,1278,no,no,cellular,6,oct,649,1,-1,0,unknown,yes
47,self-employed,married,tertiary,no,1011,no,no,cellular,6,oct,808,1,-1,0,unknown,yes
39,management,married,tertiary,no,2939,no,no,cellular,6,oct,608,1,99,3,failure,yes
27,technician,single,secondary,no,927,no,no,cellular,6,oct,261,1,-1,0,unknown,no
26,unemployed,single,tertiary,no,3466,no,no,cellular,6,oct,275,2,-1,0,unknown,yes
47,housemaid,single,tertiary,no,3232,no,no,telephone,6,oct,541,1,204,3,failure,no
79,retired,divorced,primary,no,336,no,no,cellular,6,oct,386,1,184,1,other,no
22,admin.,single,secondary,no,372,no,no,cellular,6,oct,218,1,-1,0,unknown,yes
34,management,single,tertiary,no,549,no,no,cellular,6,oct,1246,2,-1,0,unknown,yes
26,management,single,tertiary,no,1592,no,no,cellular,6,oct,604,2,485,5,other,no
40,housemaid,married,tertiary,no,0,no,no,unknown,6,oct,6,1,-1,0,unknown,no
24,technician,single,tertiary,no,368,no,no,cellular,7,oct,197,2,-1,0,unknown,no
60,retired,married,secondary,no,7038,no,no,telephone,7,oct,138,4,-1,0,unknown,no
28,management,single,tertiary,no,616,yes,no,cellular,7,oct,116,1,503,2,success,no
55,admin.,divorced,secondary,no,0,yes,yes,cellular,7,oct,122,1,245,4,failure,no
26,student,single,secondary,no,706,no,no,unknown,8,oct,118,1,105,2,other,no
36,admin.,single,tertiary,no,5007,yes,no,cellular,8,oct,135,3,331,4,failure,no
32,student,single,secondary,no,1102,no,no,telephone,8,oct,194,1,-1,0,unknown,yes
48,services,divorced,unknown,no,973,no,no,cellular,8,oct,319,1,134,2,success,yes
73,retired,married,secondary,no,2850,no,no,cellular,8,oct,512,1,144,7,failure,no
38,admin.,married,secondary,no,5270,no,no,cellular,8,oct,163,1,91,12,other,no
32,management,married,tertiary,no,927,no,no,cellular,8,oct,282,1,-1,0,unknown,no
51,management,married,tertiary,no,5108,yes,no,cellular,8,oct,272,1,102,8,other,no
29,unemployed,married,secondary,no,687,no,no,cellular,8,oct,309,2,88,6,other,no
32,management,single,tertiary,no,3289,no,no,cellular,8,oct,375,2,179,2,failure,no
32,technician,single,unknown,no,491,no,no,cellular,8,oct,251,2,91,7,success,yes
36,technician,single,secondary,no,966,no,no,cellular,8,oct,135,2,91,13,failure,no
58,admin.,divorced,secondary,no,3337,yes,no,telephone,8,oct,369,2,690,3,failure,yes
48,admin.,married,secondary,no,368,no,no,cellular,8,oct,363,2,140,7,success,yes
34,admin.,married,secondary,no,247,no,no,cellular,8,oct,401,2,-1,0,unknown,yes
37,blue-collar,married,secondary,no,1403,no,no,unknown,9,oct,14,1,-1,0,unknown,no
21,blue-collar,single,primary,no,-42,no,no,unknown,10,oct,5,1,-1,0,unknown,no
36,management,single,tertiary,no,335,no,no,unknown,10,oct,5,1,772,4,failure,no
28,services,single,secondary,no,1347,no,no,telephone,11,oct,317,2,108,14,other,no
70,retired,divorced,secondary,no,4572,no,no,cellular,11,oct,115,2,95,16,failure,no
27,student,single,tertiary,no,838,no,no,cellular,11,oct,162,1,-1,0,unknown,no
51,entrepreneur,divorced,tertiary,no,315,no,no,cellular,11,oct,291,1,91,4,failure,no
28,unknown,single,unknown,no,326,no,no,cellular,11,oct,450,1,231,1,success,yes
48,admin.,married,secondary,no,0,no,yes,cellular,11,oct,195,1,104,5,failure,no
36,technician,single,secondary,no,12264,no,no,cellular,11,oct,285,1,182,2,success,yes
67,retired,married,secondary,no,203,no,no,cellular,11,oct,405,1,266,2,success,yes
39,management,married,tertiary,no,839,no,yes,cellular,11,oct,365,2,774,11,failure,no
30,management,single,tertiary,no,502,no,no,cellular,11,oct,463,3,95,6,success,yes
62,retired,married,secondary,no,2917,no,no,cellular,11,oct,123,2,182,2,failure,no
27,admin.,married,tertiary,no,346,no,no,cellular,11,oct,212,1,-1,0,unknown,yes
58,admin.,married,secondary,no,3927,no,no,cellular,11,oct,124,3,363,1,failure,no
24,student,single,secondary,no,1809,no,no,cellular,11,oct,165,1,95,2,success,yes
32,admin.,married,secondary,no,1229,no,no,cellular,11,oct,485,1,182,1,success,no
52,technician,married,secondary,no,553,yes,no,telephone,11,oct,160,1,-1,0,unknown,no
46,admin.,married,secondary,no,171,yes,yes,cellular,11,oct,251,1,430,1,failure,no
35,blue-collar,divorced,unknown,no,172,no,no,unknown,11,oct,4,1,381,2,other,no
33,management,single,tertiary,no,816,yes,no,cellular,11,oct,383,2,503,2,failure,yes
29,admin.,married,secondary,no,535,no,no,cellular,11,oct,185,2,-1,0,unknown,no
51,retired,married,secondary,no,0,yes,no,cellular,11,oct,146,4,-1,0,unknown,no
42,management,married,tertiary,no,298,no,no,cellular,11,oct,137,3,95,10,failure,no
27,unemployed,single,primary,no,93,no,no,unknown,11,oct,4,1,-1,0,unknown,no
59,retired,divorced,primary,no,606,no,no,unknown,12,oct,54,1,526,2,failure,no
31,management,married,tertiary,no,4328,no,no,cellular,12,oct,203,4,165,14,success,yes
25,blue-collar,single,secondary,no,1857,yes,no,cellular,12,oct,187,1,91,12,success,yes
38,management,married,tertiary,no,1257,no,no,cellular,12,oct,166,1,-1,0,unknown,no
43,admin.,single,secondary,no,386,no,no,cellular,12,oct,242,1,92,4,success,no
27,student,single,secondary,no,279,no,no,cellular,12,oct,323,1,-1,0,unknown,yes
25,admin.,single,tertiary,no,2916,no,no,cellular,12,oct,143,1,-1,0,unknown,no
75,retired,divorced,secondary,no,1092,no,no,telephone,12,oct,250,1,431,2,failure,no
33,self-employed,single,tertiary,no,658,yes,no,cellular,12,oct,146,2,183,3,failure,no
33,management,single,tertiary,no,131,yes,no,cellular,12,oct,209,3,427,2,failure,yes
63,management,married,tertiary,no,0,no,no,cellular,12,oct,130,2,182,6,failure,no
38,blue-collar,single,secondary,no,0,no,no,unknown,12,oct,8,1,-1,0,unknown,no
25,management,single,tertiary,no,1650,yes,no,unknown,12,oct,5,1,-1,0,unknown,no
36,management,single,tertiary,no,2646,no,no,cellular,13,oct,169,1,182,10,success,yes
62,self-employed,divorced,tertiary,no,6,yes,no,cellular,13,oct,216,1,183,4,success,yes
29,self-employed,single,tertiary,no,1579,no,no,cellular,13,oct,190,1,92,5,success,yes
26,blue-collar,single,secondary,no,2007,no,no,cellular,13,oct,194,1,92,5,success,yes
38,management,married,tertiary,no,413,no,no,cellular,13,oct,252,2,183,3,success,yes
29,admin.,married,tertiary,no,167,yes,yes,cellular,13,oct,357,2,237,2,failure,no
26,technician,single,secondary,no,342,no,no,cellular,14,oct,133,2,-1,0,unknown,no
43,technician,married,secondary,no,297,yes,no,cellular,14,oct,119,3,-1,0,unknown,no
86,retired,married,primary,no,1255,no,no,cellular,14,oct,192,2,92,4,success,no
59,technician,married,secondary,no,1,no,no,cellular,14,oct,585,1,182,5,success,yes
51,management,married,tertiary,no,469,no,no,cellular,14,oct,491,1,182,3,success,yes
28,self-employed,single,tertiary,no,159,no,no,cellular,14,oct,246,2,420,2,other,yes
36,blue-collar,single,tertiary,no,1830,no,no,cellular,14,oct,183,1,91,11,failure,no
53,admin.,married,secondary,no,459,no,no,cellular,14,oct,317,6,192,1,success,no
40,management,married,tertiary,no,0,no,no,cellular,14,oct,1410,3,-1,0,unknown,no
27,technician,single,secondary,no,643,no,no,telephone,14,oct,301,1,93,1,success,yes
38,management,married,tertiary,no,276,no,no,cellular,14,oct,322,1,-1,0,unknown,no
57,admin.,married,secondary,no,16873,no,no,cellular,14,oct,219,3,372,1,failure,no
28,management,single,tertiary,no,9710,no,no,cellular,14,oct,786,2,-1,0,unknown,no
37,management,married,secondary,no,209,no,no,cellular,14,oct,183,3,528,7,unknown,no
42,admin.,married,unknown,no,756,no,no,cellular,14,oct,72,4,160,3,failure,no
41,management,divorced,tertiary,no,3355,no,no,cellular,14,oct,181,2,500,1,failure,no
47,admin.,married,secondary,no,1387,yes,no,cellular,14,oct,158,1,826,1,failure,no
61,retired,married,secondary,no,938,no,no,cellular,15,oct,212,2,92,5,success,no
45,management,married,secondary,no,2897,no,no,cellular,15,oct,531,4,105,7,failure,no
39,services,single,secondary,no,471,no,no,unknown,15,oct,5,1,-1,0,unknown,no
60,retired,divorced,secondary,no,514,no,no,cellular,15,oct,187,2,213,10,success,yes
40,housemaid,married,primary,no,979,no,no,cellular,15,oct,106,4,-1,0,unknown,no
29,self-employed,single,tertiary,no,270,yes,no,cellular,15,oct,94,5,274,11,failure,no
42,unemployed,married,secondary,no,1289,no,no,cellular,15,oct,1176,3,92,6,success,yes
29,blue-collar,single,secondary,no,2806,no,no,cellular,15,oct,294,1,93,5,other,no
26,admin.,married,tertiary,no,319,no,no,cellular,15,oct,88,1,-1,0,unknown,no
33,management,single,tertiary,no,718,yes,no,cellular,18,oct,104,1,111,4,success,no
47,admin.,married,secondary,no,3676,no,no,cellular,18,oct,567,1,95,3,success,yes
28,management,married,tertiary,no,1918,no,no,cellular,18,oct,333,1,616,1,failure,no
45,management,single,tertiary,no,2048,yes,no,cellular,18,oct,310,1,804,1,failure,yes
43,unemployed,married,tertiary,no,0,no,no,cellular,18,oct,464,1,94,2,success,yes
22,management,single,tertiary,no,104,no,yes,cellular,18,oct,509,1,185,3,success,yes
34,technician,married,secondary,no,159,yes,no,cellular,18,oct,252,1,-1,0,unknown,yes
29,management,single,tertiary,no,600,yes,no,cellular,18,oct,170,5,-1,0,unknown,no
64,retired,married,secondary,no,466,yes,no,cellular,18,oct,526,1,-1,0,unknown,yes
39,admin.,divorced,secondary,no,728,yes,yes,cellular,18,oct,222,1,-1,0,unknown,yes
35,management,married,secondary,no,724,yes,no,cellular,18,oct,102,3,96,3,success,no
26,student,single,secondary,no,316,no,no,cellular,18,oct,375,2,-1,0,unknown,no
27,management,single,tertiary,no,107,no,no,cellular,18,oct,767,3,-1,0,unknown,yes
69,retired,divorced,secondary,no,4189,no,no,cellular,18,oct,138,4,96,2,success,no
32,student,single,tertiary,no,922,no,no,cellular,18,oct,338,2,-1,0,unknown,no
25,technician,single,secondary,no,3843,no,no,cellular,18,oct,159,2,95,2,failure,no
66,retired,married,secondary,no,3409,no,no,cellular,19,oct,133,3,160,3,failure,no
26,technician,single,secondary,no,4859,no,no,cellular,19,oct,90,2,92,3,other,no
49,blue-collar,married,secondary,no,1946,no,no,cellular,19,oct,192,1,95,1,success,yes
25,admin.,single,tertiary,no,1734,no,no,cellular,19,oct,366,1,-1,0,unknown,no
34,admin.,single,tertiary,no,1077,no,no,cellular,19,oct,218,1,151,5,other,no
42,management,married,unknown,no,1519,no,no,cellular,19,oct,230,1,92,1,success,yes
64,management,married,tertiary,no,5112,no,no,telephone,19,oct,898,7,137,11,other,yes
44,management,single,tertiary,no,1090,no,no,cellular,20,oct,178,4,93,6,success,yes
36,technician,married,tertiary,no,521,no,no,cellular,20,oct,347,3,-1,0,unknown,yes
43,management,married,tertiary,no,2450,no,yes,cellular,20,oct,124,1,-1,0,unknown,no
64,retired,divorced,secondary,no,4833,no,no,cellular,20,oct,621,1,181,3,failure,yes
30,self-employed,single,secondary,no,1031,no,no,unknown,20,oct,7,1,-1,0,unknown,no
58,retired,married,primary,no,742,no,no,unknown,20,oct,5,1,-1,0,unknown,no
75,retired,married,tertiary,no,4912,no,no,telephone,20,oct,238,2,183,5,failure,no
52,admin.,married,secondary,no,423,yes,yes,cellular,20,oct,139,2,96,7,failure,no
30,management,single,tertiary,no,2344,yes,no,cellular,20,oct,316,2,92,3,failure,no
29,student,single,secondary,no,1925,no,no,cellular,21,oct,150,3,149,5,success,yes
52,management,married,secondary,no,335,no,no,cellular,21,oct,411,1,182,1,failure,yes
26,student,single,secondary,no,108,no,no,cellular,21,oct,235,1,175,3,success,no
52,technician,married,secondary,no,371,yes,yes,cellular,21,oct,453,1,183,3,success,yes
49,technician,married,secondary,no,2400,no,no,cellular,21,oct,262,3,-1,0,unknown,no
27,unemployed,single,secondary,no,771,no,no,cellular,21,oct,181,1,302,3,other,yes
54,management,divorced,tertiary,no,5475,no,no,cellular,21,oct,1032,1,91,4,success,yes
37,management,married,tertiary,no,203,no,no,cellular,21,oct,759,1,90,5,success,yes
48,admin.,married,secondary,no,50,no,yes,cellular,21,oct,419,1,-1,0,unknown,yes
28,technician,single,tertiary,no,11862,no,no,cellular,21,oct,549,2,238,13,other,yes
46,technician,married,secondary,no,9299,no,no,cellular,21,oct,201,5,94,3,success,no
20,student,single,secondary,no,88,no,no,telephone,21,oct,621,1,181,4,other,no
77,retired,married,secondary,no,820,no,no,telephone,21,oct,330,2,181,4,success,yes
63,retired,single,tertiary,no,791,no,no,cellular,21,oct,212,2,-1,0,unknown,yes
27,student,single,secondary,no,1164,no,no,cellular,21,oct,256,2,104,2,failure,no
34,technician,single,secondary,no,1279,yes,no,cellular,21,oct,339,3,91,10,success,yes
66,retired,married,primary,no,8,no,no,cellular,22,oct,56,2,-1,0,unknown,no
59,entrepreneur,married,secondary,no,496,no,no,cellular,22,oct,738,3,183,1,success,yes
29,blue-collar,single,tertiary,no,455,no,no,cellular,22,oct,542,4,148,3,success,yes
25,technician,single,secondary,no,325,no,no,cellular,22,oct,716,3,-1,0,unknown,yes
38,management,married,tertiary,no,536,yes,no,cellular,22,oct,234,1,92,1,success,yes
31,technician,single,secondary,no,845,yes,no,cellular,22,oct,168,2,-1,0,unknown,no
38,management,single,tertiary,no,1373,no,no,cellular,22,oct,119,4,-1,0,unknown,no
57,unemployed,divorced,primary,no,282,no,no,cellular,22,oct,460,1,88,4,other,no
33,admin.,single,tertiary,no,146,no,no,cellular,22,oct,380,1,91,3,success,yes
61,retired,married,primary,no,2686,no,no,telephone,22,oct,84,3,-1,0,unknown,no
43,management,single,tertiary,no,2081,no,no,cellular,22,oct,554,3,-1,0,unknown,yes
37,technician,married,secondary,no,480,no,no,cellular,22,oct,344,2,182,8,other,yes
47,admin.,single,secondary,no,1693,yes,no,cellular,22,oct,608,2,92,4,other,yes
77,retired,divorced,primary,no,2693,no,no,cellular,25,oct,83,2,94,12,other,no
63,retired,married,secondary,no,1495,no,no,cellular,25,oct,389,1,195,4,other,yes
61,self-employed,married,tertiary,no,10861,no,no,cellular,25,oct,225,1,91,5,success,yes
44,technician,single,unknown,no,11115,no,no,cellular,25,oct,189,1,185,4,success,no
30,management,single,tertiary,no,985,yes,no,cellular,25,oct,304,1,94,2,success,yes
34,blue-collar,married,secondary,no,152,no,no,cellular,25,oct,275,1,-1,0,unknown,no
74,retired,married,secondary,no,935,no,no,cellular,25,oct,400,1,173,3,success,yes
31,admin.,single,secondary,no,410,no,no,cellular,25,oct,182,1,185,1,success,yes
33,admin.,married,secondary,no,51,yes,yes,cellular,25,oct,253,1,284,3,success,yes
73,retired,married,primary,no,1388,no,no,telephone,25,oct,254,1,97,6,failure,no
36,technician,married,secondary,no,2779,no,no,cellular,25,oct,324,1,182,4,success,no
32,technician,married,secondary,no,660,no,no,cellular,25,oct,226,2,490,1,failure,yes
25,student,single,secondary,no,679,no,no,cellular,25,oct,297,5,94,6,other,yes
36,technician,married,tertiary,no,844,yes,yes,cellular,25,oct,129,1,-1,0,unknown,no
78,management,married,unknown,no,1780,yes,no,cellular,25,oct,211,2,185,7,success,yes
50,management,married,tertiary,no,8205,yes,no,telephone,25,oct,293,3,508,1,other,no
64,retired,married,primary,no,445,no,no,cellular,26,oct,338,3,186,1,other,no
24,student,single,secondary,no,1234,no,no,telephone,26,oct,280,2,97,3,success,no
26,management,single,tertiary,no,222,no,no,cellular,26,oct,318,1,120,3,success,yes
36,technician,single,secondary,no,204,yes,no,cellular,26,oct,196,1,144,8,other,no
30,management,single,tertiary,no,565,yes,no,cellular,26,oct,104,1,-1,0,unknown,no
25,student,single,secondary,no,1868,no,no,cellular,26,oct,259,1,103,2,other,yes
54,admin.,divorced,tertiary,no,122,no,no,cellular,26,oct,322,1,547,1,failure,no
78,retired,married,primary,no,14204,no,no,cellular,26,oct,150,1,183,1,other,no
47,admin.,married,secondary,no,1210,no,no,cellular,26,oct,604,1,91,4,failure,yes
32,technician,married,secondary,no,1547,no,no,cellular,26,oct,289,1,805,4,other,yes
56,admin.,divorced,secondary,no,1693,no,no,cellular,26,oct,238,4,442,4,failure,yes
40,entrepreneur,single,tertiary,no,262,yes,yes,unknown,26,oct,17,1,-1,0,unknown,no
49,technician,married,secondary,no,308,no,no,cellular,26,oct,260,2,91,5,failure,no
27,blue-collar,single,primary,no,232,yes,no,cellular,26,oct,701,2,-1,0,unknown,yes
40,management,divorced,tertiary,no,858,no,no,cellular,26,oct,202,2,-1,0,unknown,yes
54,technician,married,tertiary,no,876,no,no,cellular,27,oct,269,3,541,3,success,yes
67,blue-collar,married,secondary,no,16353,no,no,cellular,27,oct,223,2,-1,0,unknown,no
23,unemployed,single,tertiary,no,993,no,no,cellular,27,oct,409,1,91,4,success,no
46,technician,married,unknown,no,3308,no,no,cellular,27,oct,171,1,91,2,success,yes
33,technician,married,secondary,no,5083,no,no,cellular,27,oct,161,1,96,2,other,no
47,management,married,tertiary,no,0,no,no,cellular,27,oct,508,1,-1,0,unknown,yes
61,retired,married,secondary,no,1058,no,no,cellular,27,oct,277,1,92,5,success,no
24,student,single,secondary,no,822,no,no,cellular,27,oct,184,1,91,2,failure,yes
70,retired,married,secondary,no,0,no,no,cellular,27,oct,258,1,92,5,success,yes
53,blue-collar,married,primary,no,1294,no,no,unknown,28,oct,71,1,-1,0,unknown,no
53,self-employed,married,tertiary,no,730,yes,no,unknown,2,nov,18,1,368,2,failure,no
30,management,single,tertiary,no,297,no,no,cellular,8,nov,188,1,-1,0,unknown,yes
30,technician,single,secondary,no,500,yes,no,cellular,8,nov,176,1,543,3,failure,no
44,management,married,tertiary,no,839,no,no,cellular,8,nov,240,1,40,2,other,no
63,entrepreneur,married,secondary,no,3904,no,no,telephone,8,nov,360,1,96,4,success,yes
77,unknown,married,unknown,no,397,no,no,telephone,8,nov,207,1,185,3,success,no
34,admin.,married,tertiary,no,79,yes,no,cellular,8,nov,120,2,95,6,success,no
28,student,single,secondary,no,970,no,no,cellular,8,nov,137,1,96,1,failure,no
60,admin.,divorced,secondary,no,683,no,no,cellular,8,nov,507,1,-1,0,unknown,no
28,services,single,tertiary,no,441,no,no,cellular,8,nov,106,1,-1,0,unknown,no
49,unemployed,divorced,tertiary,no,780,no,no,cellular,8,nov,148,1,871,2,failure,no
42,admin.,divorced,secondary,no,490,yes,no,cellular,8,nov,212,1,97,5,other,no
22,student,single,secondary,no,2488,no,no,cellular,8,nov,449,2,38,10,other,yes
38,technician,married,tertiary,no,88,no,no,cellular,8,nov,282,2,186,4,success,yes
65,management,married,unknown,no,2352,no,no,cellular,8,nov,354,3,188,13,success,no
47,management,single,tertiary,no,311,yes,yes,cellular,9,nov,255,3,378,2,failure,no
61,housemaid,married,primary,no,182,no,no,cellular,9,nov,335,1,92,13,failure,no
64,retired,married,tertiary,no,2059,no,yes,cellular,9,nov,326,1,95,1,other,no
63,retired,married,primary,no,3738,no,no,telephone,9,nov,301,1,456,4,failure,no
44,entrepreneur,married,tertiary,no,121,no,no,cellular,9,nov,248,1,91,1,success,yes
37,management,married,tertiary,no,3556,no,no,cellular,9,nov,268,1,-1,0,unknown,yes
52,technician,married,tertiary,no,0,no,no,cellular,9,nov,467,3,92,7,failure,yes
34,student,single,unknown,no,2321,no,no,cellular,9,nov,600,2,99,5,failure,no
60,services,married,secondary,no,4428,no,no,cellular,9,nov,125,1,96,6,failure,no
35,technician,married,secondary,no,0,yes,no,cellular,9,nov,524,1,96,5,success,yes
31,management,married,tertiary,no,720,yes,no,cellular,9,nov,94,3,-1,0,unknown,no
29,admin.,single,secondary,no,464,no,no,cellular,9,nov,208,2,91,3,success,yes
71,retired,married,secondary,no,2064,no,no,cellular,9,nov,379,2,92,3,failure,no
35,services,married,tertiary,no,4655,no,no,cellular,9,nov,111,2,-1,0,unknown,no
33,technician,married,tertiary,no,2976,yes,no,cellular,9,nov,465,2,95,12,other,no
41,unemployed,single,tertiary,no,79,no,no,telephone,9,nov,394,1,390,2,success,yes
48,admin.,married,secondary,no,178,no,no,cellular,10,nov,228,1,-1,0,unknown,no
62,retired,married,tertiary,no,2557,yes,no,cellular,10,nov,404,1,57,8,success,yes
31,management,married,tertiary,no,2994,yes,no,cellular,10,nov,182,1,229,2,failure,no
19,student,single,primary,no,245,no,no,telephone,10,nov,98,2,110,2,other,no
33,admin.,single,secondary,no,690,no,no,cellular,10,nov,223,3,555,16,failure,no
30,technician,single,tertiary,no,2325,no,no,cellular,10,nov,134,1,92,8,success,no
36,admin.,single,tertiary,no,980,no,no,cellular,11,nov,118,4,104,7,failure,no
62,blue-collar,married,secondary,no,272,no,no,cellular,11,nov,289,1,92,3,success,yes
38,entrepreneur,single,secondary,no,2543,no,no,cellular,11,nov,357,3,93,5,success,yes
54,admin.,married,secondary,no,66,yes,no,cellular,11,nov,167,1,-1,0,unknown,yes
36,admin.,divorced,secondary,no,1224,yes,no,cellular,12,nov,482,1,374,1,success,yes
34,blue-collar,married,secondary,no,320,yes,no,cellular,12,nov,413,1,92,3,success,yes
34,technician,married,secondary,no,1026,no,no,cellular,12,nov,319,1,100,6,failure,no
66,retired,married,secondary,no,3409,no,no,cellular,15,nov,414,2,27,6,failure,no
46,blue-collar,married,secondary,no,6879,no,no,cellular,15,nov,74,2,118,3,failure,no
34,technician,married,secondary,no,133,no,no,cellular,15,nov,401,2,187,5,success,yes
70,retired,married,primary,no,324,no,no,cellular,15,nov,78,1,96,7,success,no
63,retired,married,secondary,no,1495,no,no,cellular,16,nov,138,1,22,5,success,no
60,services,married,tertiary,no,4256,yes,no,cellular,16,nov,200,1,92,4,success,yes
59,unknown,married,unknown,no,1500,no,no,cellular,16,nov,280,1,104,2,failure,no
32,services,single,secondary,no,1168,yes,no,cellular,16,nov,411,1,-1,0,unknown,yes
29,management,single,secondary,no,703,yes,no,cellular,16,nov,236,1,550,2,success,yes
25,services,single,secondary,no,199,no,no,cellular,16,nov,173,1,92,5,failure,no
32,blue-collar,married,secondary,no,136,no,no,cellular,16,nov,206,1,188,3,success,yes
75,retired,divorced,tertiary,no,3810,yes,no,cellular,16,nov,262,1,183,1,failure,yes
29,management,single,tertiary,no,765,no,no,cellular,16,nov,238,1,-1,0,unknown,yes
28,self-employed,single,tertiary,no,159,no,no,cellular,16,nov,449,2,33,4,success,yes
59,management,married,tertiary,no,138,yes,yes,cellular,16,nov,162,2,187,5,failure,no
68,retired,married,secondary,no,1146,no,no,cellular,16,nov,212,1,187,6,success,yes
25,student,single,secondary,no,358,no,no,cellular,16,nov,330,1,-1,0,unknown,yes
36,management,single,secondary,no,1511,yes,no,cellular,16,nov,270,1,-1,0,unknown,yes
37,management,married,tertiary,no,1428,no,no,cellular,16,nov,333,2,-1,0,unknown,no
34,blue-collar,single,secondary,no,1475,yes,no,cellular,16,nov,1166,3,530,12,other,no
38,technician,married,secondary,no,557,yes,no,cellular,16,nov,1556,4,-1,0,unknown,yes
53,management,married,tertiary,no,583,no,no,cellular,17,nov,226,1,184,4,success,yes
34,admin.,single,secondary,no,557,no,no,cellular,17,nov,224,1,-1,0,unknown,yes
23,student,single,tertiary,no,113,no,no,cellular,17,nov,266,1,-1,0,unknown,yes
73,retired,married,secondary,no,2850,no,no,cellular,17,nov,300,1,40,8,failure,yes
25,technician,single,secondary,no,505,no,yes,cellular,17,nov,386,2,-1,0,unknown,yes
51,technician,married,tertiary,no,825,no,no,cellular,17,nov,977,3,-1,0,unknown,yes
71,retired,divorced,primary,no,1729,no,no,cellular,17,nov,456,2,-1,0,unknown,yes
72,retired,married,secondary,no,5715,no,no,cellular,17,nov,1127,5,184,3,success,yes
57,blue-collar,married,secondary,no,668,no,no,telephone,17,nov,508,4,-1,0,unknown,no
37,entrepreneur,married,secondary,no,2971,no,no,cellular,17,nov,361,2,188,11,other,no
